date,US,Germany,UK,Canada,Australia
12/30/13,1841.07,9552.16,6731.27,13581.40,5350.40
12/27/13,1841.40,9589.39,6750.87,13588.00,5324.06
12/26/13,1842.02,9488.82,6694.17,13518.00,5346.20
12/24/13,1833.32,9488.82,6694.17,13518.00,5327.20
12/23/13,1827.99,9488.82,6678.61,13447.70,5300.10
12/20/13,1818.32,9400.18,6606.58,13399.60,5265.22
12/19/13,1809.60,9335.74,6584.70,13392.20,5210.20
12/18/13,1810.65,9181.75,6492.08,13334.70,5116.20
12/17/13,1781.00,9085.12,6486.19,13180.20,5101.70
12/16/13,1786.54,9163.56,6522.20,13184.40,5109.30
12/13/13,1775.32,9006.46,6439.96,13125.70,5098.43
12/12/13,1775.50,9017.00,6445.25,13114.40,5065.40
12/11/13,1782.22,9077.11,6507.72,13133.40,5101.60
12/10/13,1802.62,9114.44,6523.31,13324.00,5131.70
12/09/13,1808.37,9195.17,6559.48,13312.80,5156.30
12/06/13,1805.09,9172.41,6551.99,13280.70,5186.02
12/05/13,1785.03,9084.95,6498.33,13200.40,5192.30
12/04/13,1792.81,9140.63,6509.97,13304.90,5276.20
12/03/13,1795.15,9223.40,6532.43,13319.90,5244.20
12/02/13,1800.90,9401.96,6595.33,13419.60,5270.90
11/29/13,1805.81,9405.30,6650.57,13395.40,5320.05
11/27/13,1807.23,9351.13,6649.47,13362.10,5340.30
11/26/13,1802.75,9290.07,6636.22,13349.80,5351.40
11/25/13,1802.48,9299.95,6694.62,13472.20,5351.30
11/22/13,1804.76,9219.04,6674.30,13478.30,5335.91
11/21/13,1795.85,9196.08,6681.33,13475.30,5304.50
11/20/13,1781.37,9202.07,6681.08,13430.00,5294.30
11/19/13,1787.87,9193.29,6698.01,13442.80,5338.70
11/18/13,1791.53,9225.43,6723.46,13458.10,5369.50
11/15/13,1798.18,9168.69,6693.44,13482.60,5401.67
11/14/13,1790.62,9149.66,6666.13,13431.40,5354.20
11/13/13,1782.00,9054.83,6630.00,13370.70,5328.70
11/12/13,1767.69,9076.48,6726.79,13326.00,5392.80
11/08/13,1770.61,9078.28,6708.42,13378.30,5400.67
11/07/13,1747.15,9081.03,6697.22,13294.20,5405.40
11/06/13,1770.49,9040.87,6741.69,13380.40,5424.20
11/05/13,1762.97,9009.11,6746.84,13361.70,5430.70
11/04/13,1767.93,9037.23,6763.62,13361.80,5405.80
11/01/13,1761.64,9007.83,6734.74,13337.50,5411.12
10/31/13,1756.54,9033.92,6731.43,13361.30,5425.50
10/30/13,1763.31,9010.27,6777.70,13455.30,5430.85
10/29/13,1771.95,9022.04,6774.73,13440.60,5415.53
10/28/13,1762.11,8978.65,6725.82,13371.80,5441.41
10/25/13,1759.77,8985.74,6721.34,13399.40,5386.35
10/24/13,1752.07,8980.63,6713.18,13324.80,5394.80
10/23/13,1746.38,8919.86,6674.48,13243.30,5379.40
10/22/13,1754.67,8947.46,6695.66,13248.10,5390.60
10/21/13,1744.66,8867.22,6654.20,13186.50,5371.10
10/18/13,1744.50,8865.10,6622.58,13136.10,5321.47
10/17/13,1733.15,8811.98,6576.16,13036.40,5317.70
10/16/13,1721.54,8846.00,6571.59,12957.20,5279.10
10/15/13,1698.53,8804.44,6549.11,12931.50,5260.80
10/11/13,1703.20,8724.83,6487.19,12892.10,5230.87
10/10/13,1692.56,8685.77,6430.49,12894.40,5231.80
10/09/13,1656.40,8516.69,6337.91,12730.30,5152.99
10/08/13,1655.45,8555.89,6365.83,12692.40,5149.40
10/07/13,1676.12,8591.58,6437.28,12788.30,5140.10
10/04/13,1690.50,8622.97,6453.88,12758.70,5208.02
10/03/13,1678.66,8597.91,6449.04,12735.10,5208.60
10/02/13,1693.87,8629.42,6437.50,12839.00,5247.00
10/01/13,1695.00,8689.14,6460.01,12847.40,5211.80
09/30/13,1681.55,8594.40,6462.22,12787.20,5233.10
09/27/13,1691.75,8661.51,6512.66,12844.10,5307.06
09/26/13,1698.67,8664.10,6565.59,12841.60,5305.10
09/25/13,1692.77,8665.63,6551.53,12836.70,5269.70
09/24/13,1697.42,8664.60,6571.46,12848.90,5273.40
09/23/13,1701.84,8635.29,6557.37,12811.20,5227.10
09/20/13,1709.91,8675.73,6596.43,12806.50,5276.69
09/19/13,1722.34,8694.18,6625.39,12926.80,5275.80
09/18/13,1725.52,8636.06,6558.82,12931.40,5284.20
09/17/13,1704.76,8596.95,6570.17,12834.10,5243.90
09/16/13,1697.60,8613.00,6622.86,12816.90,5245.90
09/13/13,1687.99,8509.42,6583.80,12723.40,5219.63
09/12/13,1683.42,8494.00,6588.98,12701.00,5217.60
09/11/13,1689.13,8495.73,6588.43,12825.40,5236.70
09/10/13,1683.99,8446.54,6583.99,12824.50,5219.50
09/09/13,1671.71,8276.32,6530.74,12854.60,5205.00
09/06/13,1655.17,8275.67,6547.33,12820.90,5144.99
09/05/13,1655.08,8234.98,6532.44,12845.10,5119.50
09/04/13,1653.08,8195.92,6474.74,12757.80,5124.10
09/03/13,1639.77,8180.71,6468.41,12740.50,5158.60
08/30/13,1632.97,8103.15,6412.93,12653.90,5134.96
08/29/13,1638.17,8194.55,6483.05,12704.70,5110.20
08/28/13,1634.96,8157.90,6430.06,12607.20,5067.50
08/27/13,1630.48,8242.56,6440.97,12591.20,5079.50
08/26/13,1656.78,8435.15,6492.10,12760.30,5135.50
08/23/13,1663.50,8416.99,6492.10,12762.30,5123.36
08/22/13,1656.96,8397.89,6446.87,12674.40,5136.30
08/21/13,1642.80,8285.41,6390.84,12573.10,5072.70
08/20/13,1652.35,8300.03,6453.46,12670.10,5080.10
08/19/13,1646.06,8366.29,6465.73,12588.00,5093.30
08/16/13,1655.83,8391.94,6499.99,12736.90,5113.86
08/15/13,1661.32,8376.29,6483.34,12704.50,5110.30
08/14/13,1685.39,8438.12,6587.43,12639.30,5159.50
08/13/13,1694.16,8415.76,6611.94,12642.20,5158.10
08/12/13,1689.47,8359.25,6574.34,12594.30,5116.20
08/09/13,1691.42,8338.31,6583.39,12542.10,5055.21
08/08/13,1697.48,8318.32,6529.68,12552.90,5040.70
08/07/13,1690.91,8260.48,6511.21,12412.70,5036.10
08/06/13,1697.37,8299.73,6604.21,12469.30,5048.60
08/05/13,1707.14,8398.38,6619.58,12603.30,5093.50
08/02/13,1709.67,8406.94,6647.87,12603.30,5116.76
08/01/13,1706.87,8410.73,6681.98,12594.00,5102.10
07/31/13,1685.73,8275.97,6621.06,12486.60,5053.60
07/30/13,1685.96,8271.02,6570.95,12581.80,5081.50
07/29/13,1685.33,8259.03,6560.25,12669.00,5028.40
07/26/13,1691.65,8244.91,6554.79,12647.90,5042.03
07/25/13,1690.25,8298.98,6587.95,12669.10,5041.20
07/24/13,1685.94,8379.11,6620.43,12672.30,5018.20
07/23/13,1692.39,8314.23,6597.44,12745.40,5038.50
07/22/13,1695.53,8331.06,6623.17,12758.40,5027.20
07/19/13,1692.09,8331.57,6630.67,12685.10,4972.09
07/18/13,1689.37,8337.09,6634.36,12628.90,4968.50
07/17/13,1680.91,8254.72,6571.93,12568.80,4987.00
07/16/13,1676.26,8201.05,6556.35,12516.90,4985.10
07/15/13,1682.50,8234.81,6586.11,12528.40,4980.90
07/12/13,1680.19,8212.77,6544.94,12462.20,4973.89
07/11/13,1675.02,8158.80,6543.41,12493.30,5003.00
07/10/13,1652.62,8066.48,6504.96,12306.90,4953.80
07/09/13,1652.32,8057.75,6513.08,12297.10,4925.30
07/08/13,1640.46,7968.54,6450.07,12208.90,4874.90
07/05/13,1631.89,7806.00,6375.52,12134.90,4841.75
07/03/13,1615.41,7829.32,6229.87,12145.70,4788.60
07/02/13,1614.08,7910.77,6303.94,12178.40,4760.00
07/01/13,1614.96,7983.92,6307.78,12129.10,4771.50
06/28/13,1606.28,7959.22,6215.47,12129.10,4802.59
06/27/13,1613.20,7990.75,6243.40,12005.80,4811.00
06/26/13,1603.26,7940.99,6165.48,11951.90,4795.60
06/25/13,1588.03,7811.30,6101.91,12005.40,4738.60
06/24/13,1573.09,7692.45,6029.10,11836.90,4682.60
06/21/13,1592.43,7789.24,6116.17,11995.70,4738.80
06/20/13,1588.19,7928.48,6159.51,11968.60,4745.00
06/19/13,1628.93,8197.08,6348.82,12268.30,4765.80
06/18/13,1651.81,8229.51,6374.21,12367.50,4845.30
06/17/13,1639.04,8215.73,6330.49,12288.90,4775.80
06/14/13,1626.73,8127.96,6308.26,12187.40,4791.76
06/13/13,1636.36,8095.39,6304.63,12277.10,4759.90
06/12/13,1612.52,8143.27,6299.45,12109.90,4664.30
06/11/13,1626.13,8222.46,6340.08,12223.60,4723.40
06/10/13,1642.81,8307.69,6400.45,12382.70,4746.40
06/07/13,1643.38,8254.68,6411.99,12373.30,4737.70
06/06/13,1622.56,8098.81,6336.11,12409.30,4735.10
06/05/13,1608.90,8196.18,6419.31,12443.70,4835.21
06/04/13,1631.38,8295.96,6558.58,12594.00,4900.81
06/03/13,1640.42,8285.80,6525.12,12609.80,4888.31
05/31/13,1630.74,8348.84,6583.09,12650.40,4926.57
05/30/13,1654.41,8400.20,6656.99,12746.50,4930.68
05/29/13,1648.36,8336.58,6627.17,12732.60,4974.73
05/28/13,1660.06,8480.87,6762.01,12750.50,4970.65
05/24/13,1649.60,8305.32,6654.34,12667.20,4983.50
05/23/13,1650.51,8351.98,6696.79,12658.10,5062.45
05/22/13,1655.35,8530.89,6840.27,12752.50,5165.36
05/21/13,1669.16,8472.20,6803.87,12742.40,5180.06
05/20/13,1666.29,8455.83,6755.63,12613.00,5209.03
05/17/13,1667.47,8398.00,6723.06,12613.00,5180.77
05/16/13,1650.47,8369.87,6687.80,12507.60,5165.66
05/15/13,1658.78,8362.42,6693.55,12473.70,5191.66
05/14/13,1650.34,8339.11,6686.06,12577.00,5220.99
05/13/13,1633.77,8279.29,6631.76,12529.50,5210.34
05/10/13,1633.70,8278.59,6624.98,12589.10,5206.09
05/09/13,1626.67,8262.55,6592.74,12543.90,5198.38
05/08/13,1632.69,8249.71,6583.48,12585.00,5199.75
05/07/13,1625.96,8181.78,6557.30,12464.10,5143.73
05/06/13,1617.50,8112.08,6521.46,12453.90,5156.20
05/03/13,1614.42,8122.29,6521.46,12438.00,5129.50
05/02/13,1597.59,7961.71,6460.71,12379.60,5129.97
05/01/13,1582.70,7913.71,6451.29,12321.30,5166.18
04/30/13,1597.57,7913.71,6430.12,12456.50,5191.22
04/29/13,1593.61,7873.50,6458.02,12312.70,5125.81
04/26/13,1582.24,7814.76,6426.42,12220.20,5097.51
04/25/13,1585.16,7832.86,6442.59,12329.50,5102.43
04/24/13,1578.79,7759.03,6431.76,12270.40,5102.43
04/23/13,1578.78,7658.21,6406.12,12090.90,5016.23
04/22/13,1562.50,7478.11,6280.62,12090.70,4966.55
04/19/13,1555.25,7459.96,6286.59,12065.50,4931.91
04/18/13,1541.61,7473.73,6243.67,11996.30,4924.42
04/17/13,1552.01,7503.03,6244.21,11947.30,5004.56
04/16/13,1574.57,7682.58,6304.58,12119.90,4950.85
04/15/13,1552.36,7712.63,6343.60,12004.90,4967.91
04/12/13,1588.85,7744.77,6384.39,12337.60,5013.53
04/11/13,1593.37,7871.63,6416.14,12481.40,5007.07
04/10/13,1587.73,7810.63,6387.37,12534.90,4995.00
04/09/13,1568.61,7637.51,6313.21,12484.00,4963.20
04/08/13,1563.07,7662.64,6276.94,12344.60,4960.80
04/05/13,1553.28,7658.75,6249.78,12331.90,4891.43
04/04/13,1559.98,7817.39,6344.12,12363.00,4913.48
04/03/13,1553.69,7874.75,6420.28,12422.10,4957.68
04/02/13,1570.25,7943.87,6490.66,12682.10,4985.51
04/01/13,1562.17,7795.31,6411.74,12695.10,4966.50
03/28/13,1569.19,7795.31,6411.74,12749.90,4966.50
03/27/13,1562.85,7789.09,6387.56,12699.70,4994.99
03/26/13,1563.77,7879.67,6399.37,12706.40,4950.25
03/25/13,1551.69,7870.90,6378.38,12680.70,4990.20
03/22/13,1556.89,7911.35,6392.76,12757.40,4967.26
03/21/13,1545.80,7932.51,6388.55,12747.90,4959.41
03/20/13,1558.71,8001.97,6432.70,12826.50,4967.35
03/19/13,1548.34,7947.79,6441.32,12773.90,4987.40
03/18/13,1552.10,8010.70,6457.92,12781.80,5015.40
03/15/13,1560.70,8042.85,6489.65,12830.00,5120.24
03/14/13,1563.23,8058.37,6529.41,12799.90,5032.22
03/13/13,1554.52,7970.91,6481.50,12744.10,5092.40
03/12/13,1552.48,7966.12,6510.62,12878.60,5117.87
03/11/13,1556.22,7984.29,6503.63,12858.50,5146.90
03/08/13,1551.18,7986.47,6483.58,12835.60,5123.44
03/07/13,1544.26,7939.77,6439.16,12826.50,5118.90
03/06/13,1541.46,7919.33,6427.64,12832.00,5123.30
03/05/13,1539.79,7870.31,6431.95,12736.00,5099.20
03/04/13,1525.20,7691.68,6345.63,12707.40,5028.10
03/01/13,1518.20,7708.16,6378.60,12773.10,5086.13
02/28/13,1514.68,7741.70,6360.81,12821.80,5090.40
02/27/13,1515.99,7675.83,6325.88,12732.40,5054.50
02/26/13,1496.94,7597.11,6270.44,12660.40,5017.50
02/25/13,1487.85,7773.19,6355.37,12650.90,5029.30
02/22/13,1515.60,7661.91,6335.70,12701.60,5018.15
02/21/13,1502.42,7583.57,6291.54,12640.00,4981.40
02/20/13,1511.95,7728.90,6395.37,12714.00,5098.71
02/19/13,1530.94,7752.45,6379.07,12810.20,5088.90
02/15/13,1519.79,7593.51,6328.26,12686.60,5033.92
02/14/13,1521.38,7631.19,6327.36,12721.80,5030.80
02/13/13,1520.33,7711.89,6359.11,12775.30,5003.70
02/12/13,1519.43,7660.19,6338.38,12789.00,4977.50
02/11/13,1517.01,7633.74,6277.06,12748.20,4963.50
02/08/13,1517.93,7652.14,6263.93,12801.20,4971.30
02/07/13,1509.39,7590.85,6228.42,12755.90,4935.60
02/06/13,1512.12,7581.18,6295.34,12761.60,4922.90
02/05/13,1511.29,7664.66,6282.76,12745.70,4902.20
02/04/13,1495.71,7638.23,6246.84,12717.60,4891.20
02/01/13,1513.17,7833.39,6347.24,12768.80,4921.10
01/31/13,1498.11,7776.05,6276.88,12685.20,4888.40
01/30/13,1501.96,7811.31,6323.11,12794.40,4894.00
01/29/13,1507.84,7848.57,6339.19,12830.60,4893.50
01/28/13,1500.18,7833.00,6294.41,12815.90,4850.30
01/25/13,1502.96,7857.97,6284.45,12816.60,4835.17
01/24/13,1494.82,7748.13,6264.91,12823.60,4821.70
01/23/13,1494.81,7707.54,6197.64,12794.00,4785.20
01/22/13,1492.56,7696.21,6179.17,12824.60,4791.10
01/18/13,1485.98,7702.23,6154.41,12725.70,4771.23
01/17/13,1480.94,7735.46,6132.36,12674.70,4763.20
01/16/13,1472.63,7691.13,6103.98,12608.80,4740.80
01/15/13,1472.34,7675.91,6117.31,12642.00,4720.10
01/14/13,1470.68,7729.52,6107.86,12603.10,4718.10
01/11/13,1472.05,7715.53,6121.58,12602.20,4709.49
01/10/13,1472.12,7708.47,6101.51,12599.70,4723.40
01/09/13,1461.02,7720.47,6098.65,12522.20,4708.40
01/08/13,1457.15,7695.83,6053.63,12504.80,4693.80
01/07/13,1461.89,7732.66,6064.58,12499.50,4723.80
01/04/13,1466.47,7776.37,6089.84,12540.80,4723.78
01/03/13,1459.37,7756.44,6047.34,12470.40,4735.80
01/02/13,1462.42,7778.78,6027.37,12540.80,4715.80
12/31/12,1426.19,7612.39,5897.81,12433.50,4648.95
12/28/12,1402.43,7612.39,5925.37,12316.10,4671.30
12/27/12,1418.10,7655.88,5954.30,12373.80,4652.70
12/26/12,1419.83,7636.23,5954.18,12370.80,4635.80
12/24/12,1426.66,7636.23,5954.18,12370.80,4635.19
12/21/12,1430.15,7636.23,5939.99,12385.70,4623.58
12/20/12,1443.69,7672.10,5958.34,12388.70,4636.90
12/19/12,1435.81,7668.50,5961.59,12403.60,4618.30
12/18/12,1446.79,7653.58,5935.90,12334.30,4606.70
12/17/12,1430.36,7604.94,5912.15,12281.40,4584.80
12/14/12,1413.58,7596.47,5921.76,12296.70,4583.11
12/13/12,1419.45,7581.98,5929.61,12289.20,4581.40
12/12/12,1428.48,7614.79,5945.85,12353.10,4584.90
12/11/12,1427.84,7589.75,5924.97,12282.40,4585.10
12/10/12,1418.55,7530.92,5921.63,12230.50,4564.90
12/07/12,1418.07,7517.80,5914.40,12159.60,4551.76
12/06/12,1413.94,7534.54,5901.42,12151.10,4515.80
12/05/12,1409.28,7454.55,5892.08,12157.30,4527.20
12/04/12,1407.05,7435.12,5869.04,12137.20,4501.30
12/03/12,1409.46,7435.21,5871.24,12169.70,4525.30
11/30/12,1416.18,7405.50,5866.82,12239.40,4506.04
11/29/12,1415.95,7400.96,5870.30,12202.90,4484.40
11/28/12,1409.93,7343.41,5803.28,12140.30,4447.31
11/27/12,1398.94,7332.33,5799.71,12111.60,4451.70
11/26/12,1406.29,7292.03,5786.72,12185.00,4430.70
11/23/12,1409.15,7309.13,5819.14,12213.20,4413.01
11/21/12,1391.03,7184.71,5752.03,12100.10,4375.40
11/20/12,1387.81,7172.99,5748.10,12046.30,4386.90
11/19/12,1386.89,7123.84,5737.66,12040.40,4375.30
11/16/12,1359.88,6950.53,5605.59,11877.70,4336.85
11/15/12,1353.33,7043.42,5677.75,11811.40,4350.90
11/14/12,1355.49,7101.92,5722.01,11929.80,4375.90
11/13/12,1374.53,7169.12,5786.25,12134.70,4384.30
11/09/12,1379.85,7163.50,5769.68,12196.80,4462.02
11/08/12,1377.51,7204.96,5776.05,12191.00,4473.00
11/07/12,1394.53,7232.83,5791.63,12230.60,4491.60
11/06/12,1428.39,7377.76,5884.90,12361.20,4488.20
11/05/12,1417.26,7326.47,5839.06,12352.80,4474.20
11/02/12,1414.20,7363.85,5868.55,12380.40,4460.05
11/01/12,1427.59,7335.67,5861.92,12499.80,4457.65
10/31/12,1412.16,7260.63,5782.70,12422.90,4517.00
10/30/12,1411.94,7284.40,5849.90,12377.00,4485.69
10/29/12,1411.94,7203.16,5795.10,12312.80,4476.86
10/26/12,1411.94,7231.85,5806.71,12300.30,4472.38
10/25/12,1412.97,7200.23,5805.05,12300.20,4510.50
10/24/12,1408.75,7192.85,5804.78,12195.00,4505.82
10/23/12,1413.11,7173.69,5797.91,12225.80,4543.07
10/22/12,1433.82,7328.05,5882.91,12403.50,4541.00
10/19/12,1433.19,7380.64,5896.15,12416.00,4571.07
10/18/12,1457.34,7437.23,5917.05,12466.10,4559.44
10/17/12,1460.91,7394.55,5910.91,12461.30,4528.21
10/16/12,1454.92,7376.27,5870.54,12407.70,4491.50
10/15/12,1440.13,7261.25,5805.61,12230.00,4483.43
10/12/12,1428.59,7232.49,5793.32,12202.00,4486.58
10/11/12,1432.84,7281.70,5829.75,12234.00,4483.53
10/10/12,1432.56,7205.23,5776.71,12212.40,4490.74
10/09/12,1441.48,7234.53,5810.25,12273.60,4505.35
10/05/12,1460.93,7397.87,5871.02,12419.00,4494.38
10/04/12,1461.40,7305.21,5827.78,12447.70,4452.35
10/03/12,1450.99,7322.08,5825.81,12359.50,4438.56
10/02/12,1445.75,7305.86,5809.45,12391.20,4432.98
10/01/12,1444.49,7326.73,5820.45,12370.20,4388.62
09/28/12,1440.67,7216.15,5742.07,12317.50,4387.02
09/27/12,1447.15,7290.02,5779.42,12338.90,4384.17
09/26/12,1433.32,7276.51,5768.09,12232.90,4361.60
09/25/12,1441.59,7425.11,5859.71,12257.20,4372.86
09/24/12,1456.89,7413.16,5838.84,12313.50,4385.47
09/21/12,1460.15,7451.62,5852.62,12383.60,4408.29
09/20/12,1460.26,7389.49,5854.64,12409.30,4397.23
09/19/12,1461.05,7390.76,5888.48,12436.20,4418.36
09/18/12,1459.32,7347.69,5868.16,12422.70,4394.73
09/17/12,1461.19,7403.69,5893.52,12446.90,4402.53
09/14/12,1465.77,7412.13,5915.55,12499.50,4389.96
09/13/12,1459.99,7310.32,5819.92,12360.20,4339.42
09/12/12,1436.56,7343.53,5782.08,12232.60,4361.25
09/11/12,1433.56,7310.11,5792.19,12220.50,4325.79
09/10/12,1429.08,7213.70,5793.20,12215.40,4333.77
09/07/12,1437.92,7214.50,5794.80,12268.00,4325.84
09/06/12,1432.12,7167.33,5777.34,12139.70,4312.89
09/05/12,1403.44,6964.69,5657.86,11990.10,4278.77
09/04/12,1404.94,6932.58,5672.01,11941.70,4303.51
08/31/12,1406.58,6970.79,5711.48,11949.30,4316.11
08/30/12,1399.48,6895.49,5719.45,11886.70,4315.67
08/29/12,1410.49,7010.57,5743.53,12009.80,4356.44
08/28/12,1409.30,7002.68,5775.71,12009.90,4359.38
08/27/12,1410.44,7047.45,5776.60,12048.80,4343.70
08/24/12,1411.13,6971.07,5776.60,12082.20,4348.99
08/23/12,1402.08,6949.57,5776.60,12062.50,4383.70
08/22/12,1413.49,7017.75,5774.20,12119.00,4376.04
08/21/12,1413.17,7089.32,5857.52,12116.90,4383.38
08/20/12,1418.13,7033.68,5824.37,12076.00,4364.29
08/17/12,1418.16,7040.88,5852.42,12089.90,4370.10
08/16/12,1415.51,6996.29,5834.51,12032.60,4330.17
08/15/12,1405.53,6946.80,5833.04,11905.40,4281.22
08/14/12,1403.93,6974.39,5864.78,11853.60,4292.17
08/13/12,1404.11,6909.68,5831.88,11838.30,4283.29
08/10/12,1405.87,6944.56,5847.11,11890.90,4277.30
08/09/12,1402.80,6964.99,5851.51,11858.10,4308.27
08/08/12,1402.22,6966.15,5845.92,11781.00,4312.56
08/07/12,1401.35,6967.95,5841.24,11863.50,4291.56
08/06/12,1394.23,6918.72,5808.77,11662.60,4272.59
08/03/12,1390.99,6865.66,5787.28,11662.60,4221.48
08/02/12,1365.00,6606.09,5662.30,11506.50,4269.54
08/01/12,1375.32,6754.46,5712.82,11618.50,4262.76
07/31/12,1379.32,6772.26,5635.28,11664.70,4269.15
07/30/12,1385.30,6774.06,5693.63,11757.90,4245.71
07/27/12,1385.97,6689.40,5627.21,11766.40,4209.77
07/26/12,1360.02,6582.96,5573.16,11639.80,4147.73
07/25/12,1337.89,6406.52,5498.32,11492.50,4123.95
07/24/12,1338.31,6390.41,5499.23,11467.00,4133.23
07/23/12,1350.52,6419.33,5533.87,11545.50,4128.94
07/20/12,1362.66,6630.02,5651.77,11622.90,4199.12
07/19/12,1376.51,6758.39,5714.19,11665.70,4206.69
07/18/12,1372.78,6684.42,5685.77,11579.20,4123.60
07/17/12,1363.67,6577.64,5629.09,11571.20,4140.80
07/16/12,1353.64,6565.72,5662.43,11521.20,4105.10
07/13/12,1356.78,6557.10,5666.13,11514.50,4082.25
07/12/12,1334.76,6419.35,5608.25,11425.50,4067.97
07/11/12,1341.45,6453.85,5664.48,11544.60,4096.54
07/10/12,1341.47,6438.33,5664.07,11512.20,4098.02
07/09/12,1352.46,6387.57,5627.33,11634.70,4118.27
07/06/12,1354.68,6410.11,5662.63,11660.00,4157.81
07/05/12,1367.58,6535.56,5692.63,11817.00,4169.19
07/03/12,1374.02,6578.21,5687.73,11848.80,4127.22
07/02/12,1365.51,6496.08,5640.64,11596.60,4133.00
06/29/12,1362.16,6416.28,5571.15,11596.60,4094.63
06/28/12,1329.04,6149.91,5493.06,11424.70,4044.84
06/27/12,1331.85,6228.99,5523.92,11410.90,4043.17
06/26/12,1319.99,6136.69,5446.96,11334.40,4013.30
06/25/12,1313.72,6132.39,5450.65,11330.40,4027.81
06/22/12,1335.02,6263.25,5513.69,11435.50,4048.21
06/21/12,1325.51,6343.13,5566.36,11408.30,4087.57
06/20/12,1355.69,6392.13,5622.29,11759.30,4132.44
06/19/12,1357.98,6363.36,5586.31,11788.40,4123.33
06/18/12,1344.78,6248.20,5491.09,11601.10,4136.90
06/15/12,1342.84,6229.41,5478.81,11524.90,4057.33
06/14/12,1329.10,6138.61,5467.05,11466.40,4042.24
06/13/12,1314.88,6152.49,5483.81,11497.90,4063.79
06/12/12,1324.18,6161.24,5473.74,11497.30,4072.88
06/11/12,1308.93,6141.05,5432.37,11401.80,4072.90
06/08/12,1325.66,6130.82,5435.08,11500.60,4063.70
06/07/12,1314.99,6144.22,5447.79,11592.10,4108.57
06/06/12,1315.13,6093.99,5384.11,11633.40,4055.29
06/05/12,1285.50,5969.40,5260.19,11507.70,4043.69
06/04/12,1278.18,5978.23,5260.19,11335.80,3985.03
06/01/12,1278.04,6050.29,5260.19,11361.20,4063.88
05/31/12,1310.33,6264.38,5320.86,11513.20,4076.26
05/30/12,1313.32,6280.80,5297.28,11433.20,4094.23
05/29/12,1332.42,6396.84,5391.14,11609.30,4114.41
05/25/12,1317.82,6339.94,5351.53,11576.50,4029.25
05/24/12,1320.68,6315.89,5350.05,11566.10,4055.85
05/23/12,1318.86,6285.75,5266.41,11564.80,4067.03
05/22/12,1316.63,6435.60,5403.28,11451.80,4121.00
05/21/12,1315.99,6331.04,5304.48,11280.60,4073.62
05/18/12,1295.22,6271.22,5267.62,11280.60,4046.46
05/17/12,1304.86,6308.96,5338.38,11330.70,4157.41
05/16/12,1324.80,6384.26,5405.25,11326.10,4165.53
05/15/12,1330.66,6401.06,5437.62,11343.00,4266.28
05/14/12,1338.35,6451.97,5465.52,11488.50,4296.99
05/11/12,1353.39,6579.93,5575.52,11694.70,4285.07
05/10/12,1357.99,6518.00,5543.95,11736.20,4295.55
05/09/12,1354.58,6475.31,5530.05,11675.00,4275.08
05/08/12,1363.72,6444.74,5554.55,11704.70,4314.35
05/07/12,1369.58,6569.48,5655.06,11860.70,4301.29
05/04/12,1369.10,6561.47,5655.06,11871.20,4396.04
05/03/12,1391.57,6694.44,5766.55,12014.90,4428.96
05/02/12,1402.31,6710.77,5758.11,12230.10,4435.91
05/01/12,1405.82,6761.19,5812.23,12332.80,4429.51
04/30/12,1397.91,6761.19,5737.78,12292.70,4396.58
04/27/12,1403.36,6801.32,5777.11,12237.80,4362.05
04/26/12,1399.98,6739.90,5748.72,12145.90,4375.20
04/25/12,1390.69,6704.50,5718.89,12111.10,4360.45
04/24/12,1371.97,6590.41,5709.49,11980.10,4360.45
04/23/12,1366.94,6523.00,5665.57,11989.00,4352.43
04/20/12,1378.53,6750.12,5772.15,12147.30,4366.50
04/19/12,1376.92,6671.22,5744.55,12153.70,4362.73
04/18/12,1385.14,6732.03,5745.29,12128.90,4348.66
04/17/12,1390.78,6801.00,5766.95,12136.90,4288.79
04/16/12,1369.57,6625.19,5666.28,12037.60,4302.34
04/13/12,1370.26,6583.90,5651.79,12040.40,4323.31
04/12/12,1387.57,6743.24,5710.46,12214.70,4280.64
04/11/12,1368.71,6674.73,5634.74,12026.80,4246.13
04/10/12,1358.59,6606.43,5595.55,11935.30,4292.26
04/09/12,1382.20,6775.26,5723.67,12018.50,4319.85
04/06/12,1398.08,6775.26,5723.67,12103.10,4319.85
04/05/12,1398.08,6775.26,5723.67,12103.10,4319.85
04/04/12,1398.96,6784.06,5703.77,12178.70,4333.86
04/03/12,1413.38,6982.28,5838.34,12323.60,4337.04
04/02/12,1419.04,7056.65,5874.89,12507.10,4329.27
03/30/12,1408.47,6946.83,5768.45,12392.20,4335.24
03/29/12,1403.28,6875.15,5742.03,12339.40,4337.90
03/28/12,1405.54,6998.80,5808.99,12413.90,4343.51
03/27/12,1412.52,7078.90,5869.55,12512.00,4301.33
03/26/12,1416.51,7079.23,5902.70,12574.80,4262.80
03/23/12,1397.11,6995.62,5854.89,12465.70,4270.39
03/22/12,1392.78,6981.26,5845.65,12361.80,4273.68
03/21/12,1402.89,7071.32,5891.95,12436.50,4254.25
03/20/12,1405.52,7054.94,5891.41,12430.70,4275.02
03/19/12,1409.75,7154.22,5961.11,12479.70,4290.80
03/16/12,1404.17,7157.82,5965.58,12497.00,4276.16
03/15/12,1402.60,7144.45,5940.72,12455.80,4277.77
03/14/12,1394.28,7079.42,5945.43,12377.90,4287.18
