Date,US,Germany,UK,Canada,Australia
24-May-10,"1,073.65","5,805.68","5,069.61","11,521.40","4,395.40"
21-May-10,"1,087.69","5,829.25","5,062.93","11,521.40","4,305.40"
20-May-10,"1,071.59","5,867.88","5,073.13","11,406.00","4,316.50"
19-May-10,"1,115.05","5,988.67","5,158.08","11,665.80","4,387.10"
18-May-10,"1,120.80","6,155.93","5,307.34","11,764.50","4,470.70"
17-May-10,"1,136.94","6,066.92","5,262.54","11,813.00","4,467.20"
14-May-10,"1,135.68","6,056.71","5,262.85","12,015.00","4,611.10"
13-May-10,"1,157.43","6,251.97","5,433.73","12,116.60","4,652.80"
12-May-10,"1,171.67","6,183.49","5,383.45","12,196.00","4,573.00"
11-May-10,"1,155.79","6,037.71","5,334.21","12,000.60","4,548.00"
10-May-10,"1,159.73","6,017.91","5,387.42","11,947.90","4,599.80"
7-May-10,"1,110.88","5,715.09","5,123.02","11,692.40","4,480.70"
6-May-10,"1,128.15","5,908.26","5,260.99","11,842.40","4,573.20"
5-May-10,"1,165.87","5,958.45","5,341.93","11,875.10","4,674.00"
4-May-10,"1,173.60","6,006.86","5,411.11","12,030.90","4,737.10"
3-May-10,"1,202.26","6,166.92","5,553.29","12,196.50","4,785.50"
30-Apr-10,"1,186.68","6,135.70","5,553.29","12,210.70","4,807.40"
29-Apr-10,"1,206.78","6,144.91","5,617.84","12,200.30","4,785.60"
28-Apr-10,"1,191.36","6,084.34","5,586.61","12,076.90","4,822.80"
27-Apr-10,"1,183.71","6,159.51","5,603.52","12,146.70","4,880.00"
26-Apr-10,"1,212.05","6,332.10","5,753.85","12,281.00","4,881.50"
23-Apr-10,"1,217.28","6,259.53","5,723.65","12,239.60","4,881.50"
22-Apr-10,"1,208.67","6,168.72","5,665.33","12,160.90","4,907.40"
21-Apr-10,"1,205.93","6,230.38","5,723.43","12,134.60","4,954.30"
20-Apr-10,"1,207.17","6,264.23","5,783.69","12,113.50","4,925.80"
19-Apr-10,"1,197.52","6,162.44","5,727.91","12,103.00","4,915.10"
16-Apr-10,"1,192.13","6,180.90","5,743.96","12,070.70","4,984.70"
15-Apr-10,"1,211.67","6,291.45","5,825.01","12,211.50","5,001.90"
14-Apr-10,"1,210.65","6,278.40","5,796.25","12,204.40","4,994.70"
13-Apr-10,"1,197.30","6,230.83","5,761.66","12,101.50","4,951.60"
12-Apr-10,"1,196.48","6,250.69","5,777.65","12,148.70","4,984.30"
9-Apr-10,"1,194.37","6,249.70","5,770.98","12,176.80","4,948.10"
8-Apr-10,"1,186.43","6,171.83","5,712.70","12,113.50","4,937.90"
7-Apr-10,"1,182.44","6,222.41","5,762.06","12,110.90","4,960.90"
6-Apr-10,"1,189.43","6,252.21","5,780.35","12,156.70","4,953.70"
5-Apr-10,"1,187.44","6,235.56","5,744.89","12,186.40","4,907.70"
2-Apr-10,"1,178.10","6,235.56","5,744.89","12,151.10","4,907.70"
1-Apr-10,"1,178.10","6,235.56","5,744.89","12,151.10","4,907.70"
31-Mar-10,"1,169.43","6,153.55","5,679.64","12,037.70","4,875.50"
30-Mar-10,"1,173.27","6,142.45","5,672.32","12,044.20","4,916.80"
29-Mar-10,"1,173.32","6,156.85","5,710.66","12,029.70","4,897.30"
26-Mar-10,"1,166.59","6,120.05","5,703.02","11,957.40","4,896.90"
25-Mar-10,"1,165.73","6,132.95","5,727.65","11,958.10","4,885.40"
24-Mar-10,"1,167.72","6,039.00","5,677.88","11,963.00","4,891.50"
23-Mar-10,"1,174.17","6,017.27","5,673.63","12,044.50","4,874.80"
22-Mar-10,"1,165.81","5,987.50","5,644.54","11,967.20","4,830.20"
19-Mar-10,"1,159.90","5,982.43","5,650.12","11,948.00","4,872.20"
18-Mar-10,"1,165.82","6,012.31","5,642.62","12,040.00","4,863.10"
17-Mar-10,"1,166.21","6,024.28","5,644.63","12,100.70","4,853.20"
16-Mar-10,"1,159.46","5,970.99","5,620.43","12,089.40","4,797.20"
15-Mar-10,"1,150.51","5,903.56","5,593.85","12,008.80","4,784.10"
12-Mar-10,"1,149.99","5,945.11","5,625.65","12,013.80","4,818.10"
11-Mar-10,"1,150.24","5,928.63","5,617.26","11,979.70","4,813.60"
10-Mar-10,"1,145.61","5,936.72","5,640.57","11,961.10","4,819.80"
9-Mar-10,"1,140.44","5,885.89","5,602.30","11,918.70","4,818.40"
8-Mar-10,"1,138.50","5,875.91","5,606.72","11,963.80","4,805.40"
5-Mar-10,"1,138.69","5,877.36","5,599.76","11,975.10","4,767.20"
4-Mar-10,"1,122.97","5,795.32","5,527.16","11,825.00","4,755.40"
3-Mar-10,"1,118.79","5,817.88","5,533.21","11,852.90","4,743.10"
2-Mar-10,"1,118.31","5,776.56","5,484.06","11,828.30","4,708.50"
1-Mar-10,"1,115.71","5,713.51","5,405.94","11,728.10","4,698.20"
26-Feb-10,"1,104.49","5,598.46","5,354.52","11,629.60","4,637.70"
25-Feb-10,"1,102.93","5,532.33","5,278.22","11,631.40","4,606.40"
24-Feb-10,"1,105.24","5,615.51","5,342.92","11,521.80","4,655.90"
23-Feb-10,"1,094.60","5,604.07","5,315.09","11,526.70","4,701.90"
22-Feb-10,"1,108.01","5,688.44","5,352.07","11,634.80","4,706.00"
19-Feb-10,"1,109.17","5,722.05","5,358.17","11,709.30","4,635.10"
18-Feb-10,"1,106.75","5,680.41","5,325.09","11,694.80","4,662.00"
17-Feb-10,"1,099.51","5,648.34","5,276.64","11,635.50","4,670.20"
16-Feb-10,"1,094.87","5,592.12","5,244.06","11,586.40","4,585.60"
12-Feb-10,"1,075.51","5,500.39","5,142.45","11,469.80","4,562.10"
11-Feb-10,"1,078.47","5,503.93","5,161.48","11,435.50","4,566.00"
10-Feb-10,"1,068.13","5,536.37","5,131.99","11,286.30","4,512.90"
9-Feb-10,"1,070.52","5,498.26","5,111.84","11,274.20","4,532.50"
8-Feb-10,"1,056.74","5,484.85","5,092.33","11,115.30","4,513.40"
5-Feb-10,"1,066.19","5,434.34","5,060.92","11,223.10","4,514.10"
4-Feb-10,"1,063.11","5,533.24","5,139.31","11,128.80","4,584.40"
3-Feb-10,"1,097.28","5,672.09","5,253.15","11,390.50","4,638.70"
2-Feb-10,"1,103.32","5,709.66","5,283.31","11,408.30","4,630.20"
1-Feb-10,"1,089.18","5,654.48","5,247.41","11,317.50","4,549.20"
29-Jan-10,"1,073.87","5,608.79","5,188.52","11,094.30","4,569.60"
28-Jan-10,"1,084.53","5,540.33","5,145.74","11,274.20","4,656.00"
27-Jan-10,"1,097.50","5,643.20","5,217.47","11,344.10","4,653.20"
26-Jan-10,"1,092.17","5,668.93","5,276.85","11,361.20","4,707.40"
25-Jan-10,"1,096.78","5,631.37","5,260.31","11,354.50","4,717.90"
22-Jan-10,"1,091.76","5,695.32","5,302.99","11,343.40","4,750.60"
21-Jan-10,"1,116.48","5,746.97","5,335.10","11,469.10","4,793.10"
20-Jan-10,"1,138.04","5,851.53","5,420.80","11,679.30","4,854.40"
19-Jan-10,"1,150.23","5,976.48","5,513.14","11,763.40","4,874.70"
15-Jan-10,"1,136.03","5,875.97","5,455.37","11,685.40","4,899.60"
14-Jan-10,"1,148.46","5,988.88","5,498.20","11,804.40","4,897.30"
13-Jan-10,"1,145.68","5,963.14","5,473.48","11,853.60","4,875.20"
12-Jan-10,"1,136.22","5,943.00","5,498.71","11,820.20","4,887.00"
11-Jan-10,"1,146.98","6,040.50","5,538.07","11,947.10","4,940.00"
8-Jan-10,"1,144.98","6,037.61","5,534.24","11,953.80","4,912.10"
7-Jan-10,"1,141.69","6,019.36","5,526.72","11,887.50","4,900.70"
6-Jan-10,"1,137.14","6,034.33","5,530.04","11,944.50","4,924.10"
5-Jan-10,"1,136.52","6,031.86","5,522.50","11,888.10","4,924.30"
4-Jan-10,"1,132.99","6,048.30","5,500.34","11,866.90","4,887.30"
31-Dec-09,"1,115.10","5,957.43","5,412.88","11,746.10","4,870.60"
30-Dec-09,"1,126.42","5,957.43","5,397.86","11,717.50","4,870.60"
29-Dec-09,"1,126.19","6,011.55","5,437.61","11,701.80","4,844.50"
28-Dec-09,"1,127.78","6,002.92","5,402.41","11,754.60","4,798.10"
24-Dec-09,"1,126.48","5,957.44","5,402.41","11,754.60","4,790.90"
23-Dec-09,"1,120.59","5,957.44","5,372.38","11,658.70","4,790.90"
22-Dec-09,"1,118.02","5,945.69","5,328.66","11,628.00","4,704.50"
21-Dec-09,"1,114.05","5,930.53","5,293.99","11,554.70","4,644.00"
18-Dec-09,"1,102.47","5,831.21","5,196.81","11,463.40","4,650.50"
17-Dec-09,"1,096.08","5,844.44","5,217.61","11,473.10","4,652.90"
16-Dec-09,"1,109.18","5,903.43","5,320.26","11,637.00","4,672.70"
15-Dec-09,"1,107.93","5,811.34","5,285.77","11,541.00","4,671.30"
14-Dec-09,"1,114.11","5,802.26","5,315.34","11,545.70","4,658.70"
11-Dec-09,"1,106.41","5,756.29","5,261.57","11,423.90","4,635.20"
10-Dec-09,"1,102.35","5,709.02","5,244.37","11,464.60","4,612.40"
9-Dec-09,"1,095.95","5,647.84","5,203.89","11,379.20","4,637.20"
8-Dec-09,"1,091.94","5,688.58","5,223.13","11,368.90","4,662.80"
7-Dec-09,"1,103.25","5,784.75","5,310.66","11,489.60","4,676.50"
4-Dec-09,"1,105.98","5,817.65","5,322.36","11,510.80","4,702.20"
3-Dec-09,"1,099.92","5,770.35","5,313.00","11,636.50","4,759.10"
2-Dec-09,"1,109.24","5,781.68","5,327.39","11,779.70","4,765.00"
1-Dec-09,"1,108.86","5,776.61","5,312.17","11,707.30","4,734.70"
30-Nov-09,"1,095.63","5,625.95","5,190.68","11,447.20","4,695.30"
27-Nov-09,"1,091.49","5,685.61","5,245.73","11,464.40","4,572.10"
25-Nov-09,"1,110.63","5,803.02","5,364.81","11,636.90","4,731.80"
24-Nov-09,"1,105.65","5,769.31","5,323.96","11,539.60","4,691.00"
23-Nov-09,"1,106.24","5,801.48","5,355.50","11,624.00","4,725.20"
20-Nov-09,"1,091.38","5,663.15","5,251.41","11,579.30","4,685.80"
19-Nov-09,"1,094.90","5,702.18","5,267.70","11,600.30","4,733.70"
18-Nov-09,"1,109.80","5,787.61","5,342.13","11,652.70","4,744.70"
17-Nov-09,"1,110.32","5,778.43","5,345.93","11,630.00","4,736.30"
16-Nov-09,"1,109.30","5,804.82","5,382.67","11,512.30","4,767.90"
13-Nov-09,"1,093.48","5,686.83","5,296.38","11,407.70","4,706.40"
12-Nov-09,"1,087.24","5,663.96","5,276.50","11,360.80","4,731.50"
10-Nov-09,"1,093.01","5,613.20","5,230.55","11,426.70","4,735.40"
9-Nov-09,"1,093.08","5,619.72","5,235.18","11,486.90","4,695.70"
6-Nov-09,"1,069.30","5,488.25","5,142.72","11,250.40","4,594.00"
5-Nov-09,"1,066.63","5,480.92","5,125.64","11,180.70","4,527.50"
4-Nov-09,"1,046.50","5,444.23","5,107.89","11,071.20","4,536.30"
3-Nov-09,"1,045.41","5,353.35","5,037.21","11,025.90","4,533.90"
2-Nov-09,"1,042.88","5,430.82","5,104.50","10,878.40","4,548.20"
30-Oct-09,"1,036.19","5,414.96","5,044.55","10,910.80","4,643.20"
29-Oct-09,"1,066.11","5,587.45","5,137.72","11,075.20","4,574.70"
28-Oct-09,"1,042.63","5,496.27","5,080.42","10,805.30","4,685.10"
27-Oct-09,"1,063.41","5,635.02","5,191.74","11,053.50","4,753.50"
26-Oct-09,"1,066.95","5,642.16","5,191.74","11,234.90","4,830.30"
23-Oct-09,"1,079.60","5,740.25","5,242.57","11,382.10","4,859.40"
22-Oct-09,"1,092.91","5,762.93","5,207.36","11,533.40","4,812.80"
21-Oct-09,"1,081.40","5,833.49","5,257.85","11,442.00","4,838.60"
20-Oct-09,"1,091.06","5,811.77","5,243.40","11,538.10","4,846.20"
19-Oct-09,"1,097.91","5,852.56","5,281.54","11,538.40","4,792.80"
16-Oct-09,"1,087.68","5,743.39","5,190.24","11,504.80","4,836.40"
15-Oct-09,"1,096.56","5,830.77","5,222.95","11,504.50","4,859.90"
14-Oct-09,"1,092.02","5,854.14","5,256.10","11,532.80","4,831.10"
13-Oct-09,"1,073.19","5,714.31","5,154.15","11,413.50","4,785.70"
9-Oct-09,"1,071.49","5,711.88","5,161.87","11,436.90","4,752.90"
8-Oct-09,"1,065.48","5,716.54","5,154.64","11,484.50","4,768.60"
7-Oct-09,"1,057.58","5,640.75","5,108.90","11,349.90","4,695.70"
6-Oct-09,"1,054.72","5,657.64","5,137.98","11,248.00","4,591.60"
5-Oct-09,"1,040.46","5,508.85","5,024.33","11,102.60","4,573.30"
2-Oct-09,"1,025.21","5,467.90","4,988.70","10,958.30","4,601.70"
1-Oct-09,"1,029.85","5,554.55","5,047.81","11,071.80","4,701.10"
30-Sep-09,"1,057.08","5,675.16","5,133.90","11,395.00","4,743.60"
29-Sep-09,"1,060.61","5,713.52","5,159.72","11,395.00","4,753.10"
28-Sep-09,"1,062.98","5,736.31","5,165.70","11,338.70","4,677.40"
25-Sep-09,"1,044.38","5,581.41","5,082.20","11,212.40","4,713.30"
24-Sep-09,"1,050.78","5,605.21","5,079.27","11,285.80","4,701.20"
23-Sep-09,"1,060.87","5,702.05","5,139.37","11,517.50","4,734.10"
22-Sep-09,"1,071.66","5,709.38","5,142.60","11,585.70","4,663.70"
21-Sep-09,"1,064.66","5,668.65","5,134.36","11,424.60","4,677.40"
18-Sep-09,"1,068.30","5,703.83","5,172.89","11,446.00","4,693.20"
17-Sep-09,"1,065.49","5,731.14","5,163.95","11,528.20","4,714.90"
16-Sep-09,"1,068.76","5,700.26","5,124.13","11,555.60","4,650.40"
15-Sep-09,"1,052.63","5,628.98","5,042.13","11,495.80","4,540.30"
14-Sep-09,"1,049.34","5,620.24","5,018.85","11,332.00","4,531.10"
11-Sep-09,"1,042.73","5,624.02","5,011.47","11,253.20","4,596.10"
10-Sep-09,"1,044.14","5,594.77","4,987.68","11,155.00","4,570.80"
9-Sep-09,"1,033.37","5,574.26","5,004.30","11,000.20","4,522.20"
8-Sep-09,"1,025.39","5,481.73","4,947.34","11,105.30","4,523.80"
4-Sep-09,"1,016.40","5,384.43","4,851.70","11,017.50","4,435.50"
3-Sep-09,"1,003.24","5,301.42","4,796.75","10,921.50","4,429.60"
2-Sep-09,994.75,"5,319.84","4,817.55","10,701.30","4,438.20"
1-Sep-09,998.04,"5,327.29","4,819.70","10,689.80","4,514.60"
31-Aug-09,"1,020.62","5,464.61","4,908.90","10,868.20","4,479.10"
28-Aug-09,"1,028.93","5,517.35","4,908.90","10,978.00","4,489.60"
27-Aug-09,"1,030.98","5,470.33","4,869.35","10,934.00","4,450.80"
26-Aug-09,"1,028.12","5,521.97","4,890.58","10,912.20","4,454.50"
25-Aug-09,"1,028.00","5,557.09","4,916.80","10,920.50","4,405.80"
24-Aug-09,"1,025.57","5,519.75","4,896.23",NA,"4,426.10"
21-Aug-09,"1,026.13","5,462.74","4,850.89","10,831.20","4,290.60"
20-Aug-09,"1,007.37","5,311.06","4,756.58","10,700.50","4,377.50"
19-Aug-09,996.46,"5,231.98","4,689.67","10,686.80","4,373.80"
18-Aug-09,989.67,"5,250.74","4,685.78","10,673.80","4,381.60"
17-Aug-09,979.73,"5,201.61","4,645.01","10,531.60","4,388.40"
14-Aug-09,"1,004.09","5,309.11","4,713.97","10,848.00","4,461.00"
13-Aug-09,"1,012.73","5,401.11","4,755.46","10,825.60","4,435.90"
12-Aug-09,"1,005.81","5,350.09","4,716.76","10,659.90","4,343.10"
11-Aug-09,994.35,"5,285.81","4,671.34","10,629.50","4,332.00"
10-Aug-09,"1,007.10","5,418.12","4,722.20","10,793.70","4,304.10"
7-Aug-09,"1,010.48","5,458.96","4,731.56","10,885.30","4,299.40"
6-Aug-09,997.08,"5,369.98","4,690.53","10,793.40","4,326.30"
5-Aug-09,"1,002.72","5,353.01","4,647.13","11,046.90","4,264.50"
4-Aug-09,"1,005.65","5,417.02","4,671.37","11,018.10","4,309.30"
3-Aug-09,"1,002.63","5,426.85","4,682.46","10,787.20","4,263.40"
31-Jul-09,987.48,"5,332.14","4,608.36","10,787.20","4,244.00"
30-Jul-09,986.75,"5,360.66","4,631.61","10,676.70","4,190.40"
29-Jul-09,975.15,"5,270.32","4,547.53","10,455.30","4,142.80"
28-Jul-09,979.62,"5,174.74","4,528.84","10,570.50","4,169.50"
27-Jul-09,982.18,"5,251.55","4,586.13","10,757.40","4,139.60"
24-Jul-09,979.26,"5,229.36","4,576.61","10,687.90","4,089.80"
23-Jul-09,976.29,"5,247.28","4,559.80","10,675.70","4,064.10"
22-Jul-09,954.07,"5,121.56","4,493.73","10,432.40","4,068.50"
21-Jul-09,954.58,"5,093.97","4,481.17","10,515.30","4,050.70"
20-Jul-09,951.13,"5,030.15","4,443.62","10,540.70","4,050.30"
17-Jul-09,940.38,"4,978.40","4,388.75","10,369.40","4,000.80"
16-Jul-09,940.74,"4,957.19","4,361.84","10,304.40","3,995.60"
15-Jul-09,932.68,"4,928.44","4,346.46","10,215.50","3,924.50"
14-Jul-09,905.84,"4,781.69","4,237.68","9,986.15","3,867.10"
13-Jul-09,901.05,"4,722.34","4,202.13","9,891.93","3,737.50"
10-Jul-09,879.13,"4,576.31","4,127.17","9,747.13","3,794.10"
9-Jul-09,882.68,"4,630.07","4,158.66","9,773.92","3,763.30"
8-Jul-09,879.56,"4,572.65","4,140.23","9,653.45","3,767.90"
7-Jul-09,881.03,"4,598.19","4,187.00","9,844.35","3,766.90"
6-Jul-09,898.72,"4,651.82","4,194.91","10,027.40","3,783.70"
2-Jul-09,896.42,"4,718.49","4,234.27","10,245.90","3,877.30"
1-Jul-09,923.33,"4,905.44","4,340.71","10,374.90","3,874.00"
30-Jun-09,919.32,"4,808.64","4,249.21","10,374.90","3,954.90"
29-Jun-09,927.23,"4,885.09","4,294.03","10,476.80","3,886.90"
26-Jun-09,918.9,"4,776.47","4,241.01","10,389.80","3,903.80"
25-Jun-09,920.26,"4,800.56","4,252.57","10,355.90","3,856.00"
24-Jun-09,900.94,"4,836.01","4,279.98","10,100.90","3,807.00"
23-Jun-09,895.1,"4,707.15","4,230.02","9,896.72","3,796.90"
22-Jun-09,893.04,"4,693.40","4,234.05","9,834.18","3,918.20"
19-Jun-09,921.23,"4,839.46","4,345.93","10,288.00","3,899.60"
18-Jun-09,918.37,"4,837.48","4,280.86","10,121.50","3,892.10"
17-Jun-09,910.71,"4,799.98","4,278.46","10,066.10","3,904.10"
16-Jun-09,911.97,"4,890.72","4,328.57","10,307.40","3,962.50"
15-Jun-09,923.72,"4,889.94","4,326.01","10,394.80","4,031.70"
12-Jun-09,946.21,"5,069.24","4,441.95","10,645.00","4,062.20"
11-Jun-09,944.89,"5,107.26","4,461.87","10,714.10","4,047.20"
10-Jun-09,939.15,"5,051.18","4,436.75","10,598.00","4,024.40"
9-Jun-09,942.43,"4,997.86","4,404.79","10,547.90","3,934.90"
8-Jun-09,939.14,"5,004.72","4,405.22","10,549.10","3,971.20"
5-Jun-09,940.09,"5,077.03","4,438.56","10,569.30","3,971.20"
4-Jun-09,942.46,"5,064.80","4,386.94","10,477.20","3,934.60"
3-Jun-09,931.76,"5,054.53","4,383.42","10,290.10","4,017.20"
2-Jun-09,944.74,"5,144.06","4,477.02","10,588.80","3,955.30"
1-Jun-09,942.87,"5,142.56","4,506.19","10,604.10","3,894.40"
29-May-09,919.14,"4,940.82","4,417.94","10,370.10","3,818.10"
28-May-09,906.83,"4,932.88","4,387.54","10,392.40","3,755.70"
27-May-09,893.06,"5,000.77","4,416.23","10,142.20","3,801.10"
26-May-09,910.33,"4,985.60","4,411.72","10,285.90","3,788.40"
22-May-09,887,"4,918.75","4,365.29","9,993.42","3,761.60"
21-May-09,888.33,"4,900.67","4,345.47","9,949.59","3,813.90"
20-May-09,903.47,"5,038.94","4,468.41","10,232.40","3,824.60"
19-May-09,908.13,"4,959.62","4,482.25","10,101.00","3,817.30"
18-May-09,909.71,"4,851.96","4,446.45","9,762.85","3,735.60"
15-May-09,882.88,"4,737.50","4,348.11","9,762.85","3,773.20"
14-May-09,893.07,"4,738.47","4,362.58","9,849.20","3,723.40"
13-May-09,883.92,"4,727.61","4,331.37","9,709.51","3,856.10"
12-May-09,908.35,"4,854.11","4,425.54","10,077.70","3,877.20"
11-May-09,909.24,"4,866.91","4,435.50","10,094.10","3,926.00"
8-May-09,929.23,"4,913.90","4,462.09","10,238.00","3,941.70"
7-May-09,907.39,"4,804.10","4,398.68","9,967.05","3,938.70"
6-May-09,919.53,"4,880.71","4,396.49","10,143.40","3,867.10"
5-May-09,903.8,"4,853.03","4,336.94","9,880.72","3,890.40"
4-May-09,907.24,"4,902.45","4,243.22","9,870.37","3,883.00"
1-May-09,877.52,"4,769.45","4,243.22","9,496.96","3,769.60"
30-Apr-09,872.81,"4,769.45","4,243.71","9,324.83","3,780.50"
29-Apr-09,873.64,"4,704.56","4,189.59","9,416.31","3,695.30"
28-Apr-09,855.16,"4,607.42","4,096.40","9,348.03","3,708.40"
27-Apr-09,857.51,"4,694.07","4,167.01","9,394.80","3,731.60"
24-Apr-09,866.23,"4,674.32","4,155.99","9,549.48","3,712.30"
23-Apr-09,851.92,"4,538.21","4,018.23","9,409.50","3,743.00"
22-Apr-09,843.55,"4,594.42","4,030.66","9,279.15","3,668.20"
21-Apr-09,850.08,"4,501.63","3,987.46","9,247.17","3,677.40"
20-Apr-09,832.39,"4,486.30","3,990.86","9,126.15","3,769.00"
17-Apr-09,869.6,"4,676.84","4,092.80","9,437.65","3,776.70"
16-Apr-09,865.3,"4,609.46","4,052.98","9,343.37","3,775.70"
15-Apr-09,852.06,"4,549.79","3,968.40","9,246.11","3,747.50"
14-Apr-09,841.5,"4,557.01","3,988.99","9,231.62","3,752.90"
13-Apr-09,858.73,"4,491.12","3,983.71","9,285.62","3,671.60"
9-Apr-09,856.56,"4,491.12","3,983.71","9,187.12","3,671.60"
8-Apr-09,825.16,"4,357.92","3,925.52","8,969.28","3,619.50"
7-Apr-09,815.55,"4,322.50","3,930.52","8,824.75","3,706.30"
6-Apr-09,835.48,"4,349.81","3,993.54","9,016.17","3,756.60"
3-Apr-09,842.5,"4,384.99","4,029.67","9,065.76","3,735.60"
2-Apr-09,834.38,"4,381.92","4,124.97","9,073.14","3,680.20"
1-Apr-09,811.08,"4,131.07","3,955.61","8,941.82","3,579.70"
31-Mar-09,797.87,"4,084.76","3,926.14","8,720.39","3,582.10"
30-Mar-09,787.53,"3,989.23","3,762.91","8,596.22","3,604.40"
27-Mar-09,815.94,"4,203.55","3,898.85","8,821.06","3,672.30"
26-Mar-09,832.86,"4,259.37","3,925.20","8,995.50","3,646.60"
25-Mar-09,813.88,"4,223.29","3,900.25","8,797.44","3,609.30"
24-Mar-09,806.25,"4,187.36","3,911.46","8,849.39","3,580.00"
23-Mar-09,822.92,"4,176.37","3,952.81","8,958.51","3,550.30"
20-Mar-09,768.54,"4,068.74","3,842.85","8,506.35","3,465.80"
19-Mar-09,784.04,"4,043.46","3,816.93","8,690.49","3,480.20"
18-Mar-09,794.35,"3,996.32","3,804.99","8,629.10","3,446.30"
17-Mar-09,778.12,"3,987.77","3,857.10","8,559.60","3,451.90"
16-Mar-09,753.89,"4,044.54","3,863.99","8,386.71","3,348.40"
13-Mar-09,756.55,"3,953.60","3,753.68","8,303.39","3,345.20"
12-Mar-09,750.74,"3,956.22","3,712.06","8,282.27","3,235.50"
11-Mar-09,721.36,"3,914.10","3,693.81","8,011.02","3,244.40"
10-Mar-09,719.6,"3,886.98","3,715.23","7,880.41","3,184.50"
9-Mar-09,676.53,"3,692.03","3,542.40","7,566.94","3,154.50"
6-Mar-09,683.38,"3,666.41","3,530.73","7,591.47","3,145.50"
5-Mar-09,682.55,"3,695.49","3,529.86","7,629.17","3,170.10"
4-Mar-09,712.87,"3,890.94","3,645.87","7,814.75","3,200.30"
3-Mar-09,696.33,"3,690.72","3,512.09","7,631.62","3,210.50"
2-Mar-09,700.82,"3,710.07","3,625.83","7,687.51","3,219.70"
27-Feb-09,735.09,"3,843.74","3,830.09","8,123.02","3,344.50"
26-Feb-09,752.83,"3,942.62","3,915.64","8,186.82","3,342.30"
25-Feb-09,764.9,"3,846.21","3,848.98","7,932.30","3,328.20"
24-Feb-09,773.14,"3,895.75","3,816.44","7,859.33","3,355.40"
23-Feb-09,743.33,"3,936.45","3,850.73","7,647.67","3,332.50"
20-Feb-09,770.05,"4,014.66","3,889.06","7,949.99","3,402.40"
19-Feb-09,778.94,"4,215.21","4,018.37","8,185.35","3,419.60"
18-Feb-09,788.42,"4,204.96","4,006.83","8,175.95","3,410.00"
17-Feb-09,789.17,"4,216.60","4,034.13","8,378.70","3,427.30"
13-Feb-09,826.84,"4,413.39","4,189.59","8,678.10","3,559.10"
12-Feb-09,835.19,"4,407.56","4,202.24","8,778.78","3,510.40"
11-Feb-09,833.74,"4,530.09","4,234.26","8,737.89","3,475.20"
10-Feb-09,827.16,"4,505.54","4,213.08","8,817.89","3,457.30"
9-Feb-09,869.89,"4,666.82","4,307.61","9,047.28","3,517.10"
6-Feb-09,868.6,"4,644.63","4,291.87","9,008.02","3,469.90"
5-Feb-09,845.85,"4,510.49","4,228.93","8,860.98","3,441.40"
4-Feb-09,832.23,"4,492.79","4,228.60","8,693.09","3,459.80"
3-Feb-09,838.51,"4,374.96","4,164.46","8,628.63","3,504.70"
2-Feb-09,825.44,"4,271.04","4,077.78","8,624.83","3,503.30"
30-Jan-09,825.88,"4,338.35","4,149.64","8,694.90","3,540.70"
29-Jan-09,845.14,"4,428.11","4,190.11","8,762.76","3,514.80"
28-Jan-09,874.09,"4,518.72","4,295.20","8,906.23","3,525.00"
27-Jan-09,845.71,"4,323.42","4,194.41","8,759.63","3,450.60"
26-Jan-09,836.57,"4,326.87","4,209.01","8,656.51","3,374.00"
23-Jan-09,831.95,"4,178.94","4,052.47","8,627.97","3,342.70"
22-Jan-09,827.5,"4,219.42","4,052.23","8,486.56","3,471.20"
21-Jan-09,840.24,"4,261.15","4,059.88","8,757.89","3,456.20"
20-Jan-09,805.22,"4,239.85","4,091.40","8,504.93","3,459.60"
16-Jan-09,850.12,"4,366.28","4,147.06","8,920.40","3,550.90"
15-Jan-09,843.74,"4,336.73","4,121.11","8,879.61","3,547.90"
14-Jan-09,842.62,"4,422.35","4,180.64","8,688.36","3,649.50"
13-Jan-09,871.79,"4,636.94","4,399.15","8,961.55","3,663.90"
12-Jan-09,870.26,"4,719.62","4,426.19","8,793.33","3,663.50"
9-Jan-09,890.35,"4,783.89","4,448.54","9,085.18","3,735.70"
8-Jan-09,909.73,"4,879.91","4,505.37","9,221.58","3,706.50"
7-Jan-09,906.65,"4,937.47","4,507.51","9,121.32","3,746.30"
6-Jan-09,934.7,"5,026.31","4,638.92","9,472.09","3,767.70"
5-Jan-09,927.45,"4,983.99","4,579.64","9,285.51","3,693.60"
2-Jan-09,931.8,"4,973.07","4,561.79","9,234.11","3,713.80"
31-Dec-08,903.25,"4,810.20","4,434.17","8,987.70","3,722.30"
30-Dec-08,890.64,"4,810.20","4,392.68","8,830.72","3,722.30"
29-Dec-08,869.42,"4,704.86","4,319.35","8,637.29","3,626.10"
26-Dec-08,872.8,"4,629.38","4,216.59","8,310.55","3,582.20"
24-Dec-08,865.42,"4,629.38","4,216.59","8,310.55","3,582.20"
23-Dec-08,863.16,"4,629.38","4,255.98","8,311.91","3,582.20"
22-Dec-08,871.63,"4,639.02","4,249.16","8,249.53","3,549.70"
19-Dec-08,887.88,"4,696.70","4,286.93","8,552.00","3,615.70"
18-Dec-08,885.28,"4,756.40","4,330.66","8,425.35","3,555.10"
17-Dec-08,904.42,"4,708.38","4,324.19","8,724.11","3,577.30"
