date,us,germany,uk,australia,canada
2013-08-28,1634.96,8157.9,6430.06,12607.2,5067.5
2013-08-27,1630.48,8242.56,6440.97,12591.2,5079.5
2013-08-26,1656.78,8435.15,6492.1,12760.3,5135.5
2013-08-23,1663.5,8416.99,6492.1,12762.3,5123.36
2013-08-22,1656.96,8397.89,6446.87,12674.4,5136.3
2013-08-21,1642.8,8285.41,6390.84,12573.1,5072.7
2013-08-20,1652.35,8300.03,6453.46,12670.1,5080.1
2013-08-19,1646.06,8366.29,6465.73,12588,5093.3
2013-08-16,1655.83,8391.94,6499.99,12736.9,5113.86
2013-08-15,1661.32,8376.29,6483.34,12704.5,5110.3
2013-08-14,1685.39,8438.12,6587.43,12639.3,5159.5
2013-08-13,1694.16,8415.76,6611.94,12642.2,5158.1
2013-08-12,1689.47,8359.25,6574.34,12594.3,5116.2
2013-08-09,1691.42,8338.31,6583.39,12542.1,5055.21
2013-08-08,1697.48,8318.32,6529.68,12552.9,5040.7
2013-08-07,1690.91,8260.48,6511.21,12412.7,5036.1
2013-08-06,1697.37,8299.73,6604.21,12469.3,5048.6
2013-08-05,1707.14,8398.38,6619.58,12603.3,5093.5
2013-08-02,1709.67,8406.94,6647.87,12603.3,5116.76
2013-08-01,1706.87,8410.73,6681.98,12594,5102.1
2013-07-31,1685.73,8275.97,6621.06,12486.6,5053.6
2013-07-30,1685.96,8271.02,6570.95,12581.8,5081.5
2013-07-29,1685.33,8259.03,6560.25,12669,5028.4
2013-07-26,1691.65,8244.91,6554.79,12647.9,5042.03
2013-07-25,1690.25,8298.98,6587.95,12669.1,5041.2
2013-07-24,1685.94,8379.11,6620.43,12672.3,5018.2
2013-07-23,1692.39,8314.23,6597.44,12745.4,5038.5
2013-07-22,1695.53,8331.06,6623.17,12758.4,5027.2
2013-07-19,1692.09,8331.57,6630.67,12685.1,4972.09
2013-07-18,1689.37,8337.09,6634.36,12628.9,4968.5
2013-07-17,1680.91,8254.72,6571.93,12568.8,4987
2013-07-16,1676.26,8201.05,6556.35,12516.9,4985.1
2013-07-15,1682.5,8234.81,6586.11,12528.4,4980.9
2013-07-12,1680.19,8212.77,6544.94,12462.2,4973.89
2013-07-11,1675.02,8158.8,6543.41,12493.3,5003
2013-07-10,1652.62,8066.48,6504.96,12306.9,4953.8
2013-07-09,1652.32,8057.75,6513.08,12297.1,4925.3
2013-07-08,1640.46,7968.54,6450.07,12208.9,4874.9
2013-07-05,1631.89,7806,6375.52,12134.9,4841.75
2013-07-03,1615.41,7829.32,6229.87,12145.7,4788.6
2013-07-02,1614.08,7910.77,6303.94,12178.4,4760
2013-07-01,1614.96,7983.92,6307.78,12129.1,4771.5
2013-06-28,1606.28,7959.22,6215.47,12129.1,4802.59
2013-06-27,1613.2,7990.75,6243.4,12005.8,4811
2013-06-26,1603.26,7940.99,6165.48,11951.9,4795.6
2013-06-25,1588.03,7811.3,6101.91,12005.4,4738.6
2013-06-24,1573.09,7692.45,6029.1,11836.9,4682.6
2013-06-21,1592.43,7789.24,6116.17,11995.7,4738.8
2013-06-20,1588.19,7928.48,6159.51,11968.6,4745
2013-06-19,1628.93,8197.08,6348.82,12268.3,4765.8
2013-06-18,1651.81,8229.51,6374.21,12367.5,4845.3
2013-06-17,1639.04,8215.73,6330.49,12288.9,4775.8
2013-06-14,1626.73,8127.96,6308.26,12187.4,4791.76
2013-06-13,1636.36,8095.39,6304.63,12277.1,4759.9
2013-06-12,1612.52,8143.27,6299.45,12109.9,4664.3
2013-06-11,1626.13,8222.46,6340.08,12223.6,4723.4
2013-06-10,1642.81,8307.69,6400.45,12382.7,4746.4
2013-06-07,1643.38,8254.68,6411.99,12373.3,4737.7
2013-06-06,1622.56,8098.81,6336.11,12409.3,4735.1
2013-06-05,1608.9,8196.18,6419.31,12443.7,4835.21
2013-06-04,1631.38,8295.96,6558.58,12594,4900.81
2013-06-03,1640.42,8285.8,6525.12,12609.8,4888.31
2013-05-31,1630.74,8348.84,6583.09,12650.4,4926.57
2013-05-30,1654.41,8400.2,6656.99,12746.5,4930.68
2013-05-29,1648.36,8336.58,6627.17,12732.6,4974.73
2013-05-28,1660.06,8480.87,6762.01,12750.5,4970.65
2013-05-24,1649.6,8305.32,6654.34,12667.2,4983.5
2013-05-23,1650.51,8351.98,6696.79,12658.1,5062.45
2013-05-22,1655.35,8530.89,6840.27,12752.5,5165.36
2013-05-21,1669.16,8472.2,6803.87,12742.4,5180.06
2013-05-20,1666.29,8455.83,6755.63,12613,5209.03
2013-05-17,1667.47,8398,6723.06,12613,5180.77
2013-05-16,1650.47,8369.87,6687.8,12507.6,5165.66
2013-05-15,1658.78,8362.42,6693.55,12473.7,5191.66
2013-05-14,1650.34,8339.11,6686.06,12577,5220.99
2013-05-13,1633.77,8279.29,6631.76,12529.5,5210.34
2013-05-10,1633.7,8278.59,6624.98,12589.1,5206.09
2013-05-09,1626.67,8262.55,6592.74,12543.9,5198.38
2013-05-08,1632.69,8249.71,6583.48,12585,5199.75
2013-05-07,1625.96,8181.78,6557.3,12464.1,5143.73
2013-05-06,1617.5,8112.08,6521.46,12453.9,5156.2
2013-05-03,1614.42,8122.29,6521.46,12438,5129.5
2013-05-02,1597.59,7961.71,6460.71,12379.6,5129.97
2013-05-01,1582.7,7913.71,6451.29,12321.3,5166.18
2013-04-30,1597.57,7913.71,6430.12,12456.5,5191.22
2013-04-29,1593.61,7873.5,6458.02,12312.7,5125.81
2013-04-26,1582.24,7814.76,6426.42,12220.2,5097.51
2013-04-25,1585.16,7832.86,6442.59,12329.5,5102.43
2013-04-24,1578.79,7759.03,6431.76,12270.4,5102.43
2013-04-23,1578.78,7658.21,6406.12,12090.9,5016.23
2013-04-22,1562.5,7478.11,6280.62,12090.7,4966.55
2013-04-19,1555.25,7459.96,6286.59,12065.5,4931.91
2013-04-18,1541.61,7473.73,6243.67,11996.3,4924.42
2013-04-17,1552.01,7503.03,6244.21,11947.3,5004.56
2013-04-16,1574.57,7682.58,6304.58,12119.9,4950.85
2013-04-15,1552.36,7712.63,6343.6,12004.9,4967.91
2013-04-12,1588.85,7744.77,6384.39,12337.6,5013.53
2013-04-11,1593.37,7871.63,6416.14,12481.4,5007.07
2013-04-10,1587.73,7810.63,6387.37,12534.9,4995
2013-04-09,1568.61,7637.51,6313.21,12484,4963.2
2013-04-08,1563.07,7662.64,6276.94,12344.6,4960.8
2013-04-05,1553.28,7658.75,6249.78,12331.9,4891.43
2013-04-04,1559.98,7817.39,6344.12,12363,4913.48
2013-04-03,1553.69,7874.75,6420.28,12422.1,4957.68
2013-04-02,1570.25,7943.87,6490.66,12682.1,4985.51
2013-04-01,1562.17,7795.31,6411.74,12695.1,4966.5
2013-03-28,1569.19,7795.31,6411.74,12749.9,4966.5
2013-03-27,1562.85,7789.09,6387.56,12699.7,4994.99
2013-03-26,1563.77,7879.67,6399.37,12706.4,4950.25
2013-03-25,1551.69,7870.9,6378.38,12680.7,4990.2
2013-03-22,1556.89,7911.35,6392.76,12757.4,4967.26
2013-03-21,1545.8,7932.51,6388.55,12747.9,4959.41
2013-03-20,1558.71,8001.97,6432.7,12826.5,4967.35
2013-03-19,1548.34,7947.79,6441.32,12773.9,4987.4
2013-03-18,1552.1,8010.7,6457.92,12781.8,5015.4
2013-03-15,1560.7,8042.85,6489.65,12830,5120.24
2013-03-14,1563.23,8058.37,6529.41,12799.9,5032.22
2013-03-13,1554.52,7970.91,6481.5,12744.1,5092.4
2013-03-12,1552.48,7966.12,6510.62,12878.6,5117.87
2013-03-11,1556.22,7984.29,6503.63,12858.5,5146.9
2013-03-08,1551.18,7986.47,6483.58,12835.6,5123.44
2013-03-07,1544.26,7939.77,6439.16,12826.5,5118.9
2013-03-06,1541.46,7919.33,6427.64,12832,5123.3
2013-03-05,1539.79,7870.31,6431.95,12736,5099.2
2013-03-04,1525.2,7691.68,6345.63,12707.4,5028.1
2013-03-01,1518.2,7708.16,6378.6,12773.1,5086.13
2013-02-28,1514.68,7741.7,6360.81,12821.8,5090.4
2013-02-27,1515.99,7675.83,6325.88,12732.4,5054.5
2013-02-26,1496.94,7597.11,6270.44,12660.4,5017.5
2013-02-25,1487.85,7773.19,6355.37,12650.9,5029.3
2013-02-22,1515.6,7661.91,6335.7,12701.6,5018.15
2013-02-21,1502.42,7583.57,6291.54,12640,4981.4
2013-02-20,1511.95,7728.9,6395.37,12714,5098.71
2013-02-19,1530.94,7752.45,6379.07,12810.2,5088.9
2013-02-15,1519.79,7593.51,6328.26,12686.6,5033.92
2013-02-14,1521.38,7631.19,6327.36,12721.8,5030.8
2013-02-13,1520.33,7711.89,6359.11,12775.3,5003.7
2013-02-12,1519.43,7660.19,6338.38,12789,4977.5
2013-02-11,1517.01,7633.74,6277.06,12748.2,4963.5
2013-02-08,1517.93,7652.14,6263.93,12801.2,4971.3
2013-02-07,1509.39,7590.85,6228.42,12755.9,4935.6
2013-02-06,1512.12,7581.18,6295.34,12761.6,4922.9
2013-02-05,1511.29,7664.66,6282.76,12745.7,4902.2
2013-02-04,1495.71,7638.23,6246.84,12717.6,4891.2
2013-02-01,1513.17,7833.39,6347.24,12768.8,4921.1
2013-01-31,1498.11,7776.05,6276.88,12685.2,4888.4
2013-01-30,1501.96,7811.31,6323.11,12794.4,4894
2013-01-29,1507.84,7848.57,6339.19,12830.6,4893.5
2013-01-28,1500.18,7833,6294.41,12815.9,4850.3
2013-01-25,1502.96,7857.97,6284.45,12816.6,4835.17
2013-01-24,1494.82,7748.13,6264.91,12823.6,4821.7
2013-01-23,1494.81,7707.54,6197.64,12794,4785.2
2013-01-22,1492.56,7696.21,6179.17,12824.6,4791.1
2013-01-18,1485.98,7702.23,6154.41,12725.7,4771.23
2013-01-17,1480.94,7735.46,6132.36,12674.7,4763.2
2013-01-16,1472.63,7691.13,6103.98,12608.8,4740.8
2013-01-15,1472.34,7675.91,6117.31,12642,4720.1
2013-01-14,1470.68,7729.52,6107.86,12603.1,4718.1
2013-01-11,1472.05,7715.53,6121.58,12602.2,4709.49
2013-01-10,1472.12,7708.47,6101.51,12599.7,4723.4
2013-01-09,1461.02,7720.47,6098.65,12522.2,4708.4
2013-01-08,1457.15,7695.83,6053.63,12504.8,4693.8
2013-01-07,1461.89,7732.66,6064.58,12499.5,4723.8
2013-01-04,1466.47,7776.37,6089.84,12540.8,4723.78
2013-01-03,1459.37,7756.44,6047.34,12470.4,4735.8
2013-01-02,1462.42,7778.78,6027.37,12540.8,4715.8
2012-12-31,1426.19,7612.39,5897.81,12433.5,4648.95
2012-12-28,1402.43,7612.39,5925.37,12316.1,4671.3
2012-12-27,1418.1,7655.88,5954.3,12373.8,4652.7
2012-12-26,1419.83,7636.23,5954.18,12370.8,4635.8
2012-12-24,1426.66,7636.23,5954.18,12370.8,4635.19
2012-12-21,1430.15,7636.23,5939.99,12385.7,4623.58
2012-12-20,1443.69,7672.1,5958.34,12388.7,4636.9
2012-12-19,1435.81,7668.5,5961.59,12403.6,4618.3
2012-12-18,1446.79,7653.58,5935.9,12334.3,4606.7
2012-12-17,1430.36,7604.94,5912.15,12281.4,4584.8
2012-12-14,1413.58,7596.47,5921.76,12296.7,4583.11
2012-12-13,1419.45,7581.98,5929.61,12289.2,4581.4
2012-12-12,1428.48,7614.79,5945.85,12353.1,4584.9
2012-12-11,1427.84,7589.75,5924.97,12282.4,4585.1
2012-12-10,1418.55,7530.92,5921.63,12230.5,4564.9
2012-12-07,1418.07,7517.8,5914.4,12159.6,4551.76
2012-12-06,1413.94,7534.54,5901.42,12151.1,4515.8
2012-12-05,1409.28,7454.55,5892.08,12157.3,4527.2
2012-12-04,1407.05,7435.12,5869.04,12137.2,4501.3
2012-12-03,1409.46,7435.21,5871.24,12169.7,4525.3
2012-11-30,1416.18,7405.5,5866.82,12239.4,4506.04
2012-11-29,1415.95,7400.96,5870.3,12202.9,4484.4
2012-11-28,1409.93,7343.41,5803.28,12140.3,4447.31
2012-11-27,1398.94,7332.33,5799.71,12111.6,4451.7
2012-11-26,1406.29,7292.03,5786.72,12185,4430.7
2012-11-23,1409.15,7309.13,5819.14,12213.2,4413.01
2012-11-21,1391.03,7184.71,5752.03,12100.1,4375.4
2012-11-20,1387.81,7172.99,5748.1,12046.3,4386.9
2012-11-19,1386.89,7123.84,5737.66,12040.4,4375.3
2012-11-16,1359.88,6950.53,5605.59,11877.7,4336.85
2012-11-15,1353.33,7043.42,5677.75,11811.4,4350.9
2012-11-14,1355.49,7101.92,5722.01,11929.8,4375.9
2012-11-13,1374.53,7169.12,5786.25,12134.7,4384.3
2012-11-09,1379.85,7163.5,5769.68,12196.8,4462.02
2012-11-08,1377.51,7204.96,5776.05,12191,4473
2012-11-07,1394.53,7232.83,5791.63,12230.6,4491.6
2012-11-06,1428.39,7377.76,5884.9,12361.2,4488.2
2012-11-05,1417.26,7326.47,5839.06,12352.8,4474.2
2012-11-02,1414.2,7363.85,5868.55,12380.4,4460.05
2012-11-01,1427.59,7335.67,5861.92,12499.8,4457.65
2012-10-31,1412.16,7260.63,5782.7,12422.9,4517
2012-10-30,1411.94,7284.4,5849.9,12377,4485.69
2012-10-29,1411.94,7203.16,5795.1,12312.8,4476.86
2012-10-26,1411.94,7231.85,5806.71,12300.3,4472.38
2012-10-25,1412.97,7200.23,5805.05,12300.2,4510.5
2012-10-24,1408.75,7192.85,5804.78,12195,4505.82
2012-10-23,1413.11,7173.69,5797.91,12225.8,4543.07
2012-10-22,1433.82,7328.05,5882.91,12403.5,4541
2012-10-19,1433.19,7380.64,5896.15,12416,4571.07
2012-10-18,1457.34,7437.23,5917.05,12466.1,4559.44
2012-10-17,1460.91,7394.55,5910.91,12461.3,4528.21
2012-10-16,1454.92,7376.27,5870.54,12407.7,4491.5
2012-10-15,1440.13,7261.25,5805.61,12230,4483.43
2012-10-12,1428.59,7232.49,5793.32,12202,4486.58
2012-10-11,1432.84,7281.7,5829.75,12234,4483.53
2012-10-10,1432.56,7205.23,5776.71,12212.4,4490.74
2012-10-09,1441.48,7234.53,5810.25,12273.6,4505.35
2012-10-05,1460.93,7397.87,5871.02,12419,4494.38
2012-10-04,1461.4,7305.21,5827.78,12447.7,4452.35
2012-10-03,1450.99,7322.08,5825.81,12359.5,4438.56
2012-10-02,1445.75,7305.86,5809.45,12391.2,4432.98
2012-10-01,1444.49,7326.73,5820.45,12370.2,4388.62
2012-09-28,1440.67,7216.15,5742.07,12317.5,4387.02
2012-09-27,1447.15,7290.02,5779.42,12338.9,4384.17
2012-09-26,1433.32,7276.51,5768.09,12232.9,4361.6
2012-09-25,1441.59,7425.11,5859.71,12257.2,4372.86
2012-09-24,1456.89,7413.16,5838.84,12313.5,4385.47
2012-09-21,1460.15,7451.62,5852.62,12383.6,4408.29
2012-09-20,1460.26,7389.49,5854.64,12409.3,4397.23
2012-09-19,1461.05,7390.76,5888.48,12436.2,4418.36
2012-09-18,1459.32,7347.69,5868.16,12422.7,4394.73
2012-09-17,1461.19,7403.69,5893.52,12446.9,4402.53
2012-09-14,1465.77,7412.13,5915.55,12499.5,4389.96
2012-09-13,1459.99,7310.32,5819.92,12360.2,4339.42
2012-09-12,1436.56,7343.53,5782.08,12232.6,4361.25
2012-09-11,1433.56,7310.11,5792.19,12220.5,4325.79
2012-09-10,1429.08,7213.7,5793.2,12215.4,4333.77
2012-09-07,1437.92,7214.5,5794.8,12268,4325.84
2012-09-06,1432.12,7167.33,5777.34,12139.7,4312.89
2012-09-05,1403.44,6964.69,5657.86,11990.1,4278.77
2012-09-04,1404.94,6932.58,5672.01,11941.7,4303.51
2012-08-31,1406.58,6970.79,5711.48,11949.3,4316.11
2012-08-30,1399.48,6895.49,5719.45,11886.7,4315.67
2012-08-29,1410.49,7010.57,5743.53,12009.8,4356.44
2012-08-28,1409.3,7002.68,5775.71,12009.9,4359.38
2012-08-27,1410.44,7047.45,5776.6,12048.8,4343.7
2012-08-24,1411.13,6971.07,5776.6,12082.2,4348.99
2012-08-23,1402.08,6949.57,5776.6,12062.5,4383.7
2012-08-22,1413.49,7017.75,5774.2,12119,4376.04
2012-08-21,1413.17,7089.32,5857.52,12116.9,4383.38
2012-08-20,1418.13,7033.68,5824.37,12076,4364.29
2012-08-17,1418.16,7040.88,5852.42,12089.9,4370.1
2012-08-16,1415.51,6996.29,5834.51,12032.6,4330.17
2012-08-15,1405.53,6946.8,5833.04,11905.4,4281.22
2012-08-14,1403.93,6974.39,5864.78,11853.6,4292.17
2012-08-13,1404.11,6909.68,5831.88,11838.3,4283.29
2012-08-10,1405.87,6944.56,5847.11,11890.9,4277.3
2012-08-09,1402.8,6964.99,5851.51,11858.1,4308.27
2012-08-08,1402.22,6966.15,5845.92,11781,4312.56
2012-08-07,1401.35,6967.95,5841.24,11863.5,4291.56
2012-08-06,1394.23,6918.72,5808.77,11662.6,4272.59
2012-08-03,1390.99,6865.66,5787.28,11662.6,4221.48
2012-08-02,1365,6606.09,5662.3,11506.5,4269.54
2012-08-01,1375.32,6754.46,5712.82,11618.5,4262.76
2012-07-31,1379.32,6772.26,5635.28,11664.7,4269.15
2012-07-30,1385.3,6774.06,5693.63,11757.9,4245.71
2012-07-27,1385.97,6689.4,5627.21,11766.4,4209.77
2012-07-26,1360.02,6582.96,5573.16,11639.8,4147.73
2012-07-25,1337.89,6406.52,5498.32,11492.5,4123.95
2012-07-24,1338.31,6390.41,5499.23,11467,4133.23
2012-07-23,1350.52,6419.33,5533.87,11545.5,4128.94
2012-07-20,1362.66,6630.02,5651.77,11622.9,4199.12
2012-07-19,1376.51,6758.39,5714.19,11665.7,4206.69
2012-07-18,1372.78,6684.42,5685.77,11579.2,4123.6
2012-07-17,1363.67,6577.64,5629.09,11571.2,4140.8
2012-07-16,1353.64,6565.72,5662.43,11521.2,4105.1
2012-07-13,1356.78,6557.1,5666.13,11514.5,4082.25
2012-07-12,1334.76,6419.35,5608.25,11425.5,4067.97
2012-07-11,1341.45,6453.85,5664.48,11544.6,4096.54
2012-07-10,1341.47,6438.33,5664.07,11512.2,4098.02
2012-07-09,1352.46,6387.57,5627.33,11634.7,4118.27
2012-07-06,1354.68,6410.11,5662.63,11660,4157.81
2012-07-05,1367.58,6535.56,5692.63,11817,4169.19
2012-07-03,1374.02,6578.21,5687.73,11848.8,4127.22
2012-07-02,1365.51,6496.08,5640.64,11596.6,4133
2012-06-29,1362.16,6416.28,5571.15,11596.6,4094.63
2012-06-28,1329.04,6149.91,5493.06,11424.7,4044.84
2012-06-27,1331.85,6228.99,5523.92,11410.9,4043.17
2012-06-26,1319.99,6136.69,5446.96,11334.4,4013.3
2012-06-25,1313.72,6132.39,5450.65,11330.4,4027.81
2012-06-22,1335.02,6263.25,5513.69,11435.5,4048.21
2012-06-21,1325.51,6343.13,5566.36,11408.3,4087.57
2012-06-20,1355.69,6392.13,5622.29,11759.3,4132.44
2012-06-19,1357.98,6363.36,5586.31,11788.4,4123.33
2012-06-18,1344.78,6248.2,5491.09,11601.1,4136.9
2012-06-15,1342.84,6229.41,5478.81,11524.9,4057.33
2012-06-14,1329.1,6138.61,5467.05,11466.4,4042.24
2012-06-13,1314.88,6152.49,5483.81,11497.9,4063.79
2012-06-12,1324.18,6161.24,5473.74,11497.3,4072.88
2012-06-11,1308.93,6141.05,5432.37,11401.8,4072.9
2012-06-08,1325.66,6130.82,5435.08,11500.6,4063.7
2012-06-07,1314.99,6144.22,5447.79,11592.1,4108.57
2012-06-06,1315.13,6093.99,5384.11,11633.4,4055.29
2012-06-05,1285.5,5969.4,5260.19,11507.7,4043.69
2012-06-04,1278.18,5978.23,5260.19,11335.8,3985.03
2012-06-01,1278.04,6050.29,5260.19,11361.2,4063.88
2012-05-31,1310.33,6264.38,5320.86,11513.2,4076.26
2012-05-30,1313.32,6280.8,5297.28,11433.2,4094.23
2012-05-29,1332.42,6396.84,5391.14,11609.3,4114.41
2012-05-25,1317.82,6339.94,5351.53,11576.5,4029.25
2012-05-24,1320.68,6315.89,5350.05,11566.1,4055.85
2012-05-23,1318.86,6285.75,5266.41,11564.8,4067.03
2012-05-22,1316.63,6435.6,5403.28,11451.8,4121
2012-05-21,1315.99,6331.04,5304.48,11280.6,4073.62
2012-05-18,1295.22,6271.22,5267.62,11280.6,4046.46
2012-05-17,1304.86,6308.96,5338.38,11330.7,4157.41
2012-05-16,1324.8,6384.26,5405.25,11326.1,4165.53
2012-05-15,1330.66,6401.06,5437.62,11343,4266.28
2012-05-14,1338.35,6451.97,5465.52,11488.5,4296.99
2012-05-11,1353.39,6579.93,5575.52,11694.7,4285.07
2012-05-10,1357.99,6518,5543.95,11736.2,4295.55
2012-05-09,1354.58,6475.31,5530.05,11675,4275.08
2012-05-08,1363.72,6444.74,5554.55,11704.7,4314.35
2012-05-07,1369.58,6569.48,5655.06,11860.7,4301.29
2012-05-04,1369.1,6561.47,5655.06,11871.2,4396.04
2012-05-03,1391.57,6694.44,5766.55,12014.9,4428.96
2012-05-02,1402.31,6710.77,5758.11,12230.1,4435.91
2012-05-01,1405.82,6761.19,5812.23,12332.8,4429.51
2012-04-30,1397.91,6761.19,5737.78,12292.7,4396.58
2012-04-27,1403.36,6801.32,5777.11,12237.8,4362.05
2012-04-26,1399.98,6739.9,5748.72,12145.9,4375.2
2012-04-25,1390.69,6704.5,5718.89,12111.1,4360.45
2012-04-24,1371.97,6590.41,5709.49,11980.1,4360.45
2012-04-23,1366.94,6523,5665.57,11989,4352.43
2012-04-20,1378.53,6750.12,5772.15,12147.3,4366.5
2012-04-19,1376.92,6671.22,5744.55,12153.7,4362.73
2012-04-18,1385.14,6732.03,5745.29,12128.9,4348.66
2012-04-17,1390.78,6801,5766.95,12136.9,4288.79
2012-04-16,1369.57,6625.19,5666.28,12037.6,4302.34
2012-04-13,1370.26,6583.9,5651.79,12040.4,4323.31
2012-04-12,1387.57,6743.24,5710.46,12214.7,4280.64
2012-04-11,1368.71,6674.73,5634.74,12026.8,4246.13
2012-04-10,1358.59,6606.43,5595.55,11935.3,4292.26
2012-04-09,1382.2,6775.26,5723.67,12018.5,4319.85
2012-04-06,1398.08,6775.26,5723.67,12103.1,4319.85
2012-04-05,1398.08,6775.26,5723.67,12103.1,4319.85
2012-04-04,1398.96,6784.06,5703.77,12178.7,4333.86
2012-04-03,1413.38,6982.28,5838.34,12323.6,4337.04
2012-04-02,1419.04,7056.65,5874.89,12507.1,4329.27
2012-03-30,1408.47,6946.83,5768.45,12392.2,4335.24
2012-03-29,1403.28,6875.15,5742.03,12339.4,4337.9
2012-03-28,1405.54,6998.8,5808.99,12413.9,4343.51
2012-03-27,1412.52,7078.9,5869.55,12512,4301.33
2012-03-26,1416.51,7079.23,5902.7,12574.8,4262.8
2012-03-23,1397.11,6995.62,5854.89,12465.7,4270.39
2012-03-22,1392.78,6981.26,5845.65,12361.8,4273.68
2012-03-21,1402.89,7071.32,5891.95,12436.5,4254.25
2012-03-20,1405.52,7054.94,5891.41,12430.7,4275.02
2012-03-19,1409.75,7154.22,5961.11,12479.7,4290.8
2012-03-16,1404.17,7157.82,5965.58,12497,4276.16
2012-03-15,1402.6,7144.45,5940.72,12455.8,4277.77
2012-03-14,1394.28,7079.42,5945.43,12377.9,4287.18
2012-03-13,1395.95,6995.91,5955.91,12537.7,4247.62
2012-03-12,1371.09,6901.35,5892.75,12428,4196.69
2012-03-09,1370.87,6880.21,5887.49,12503.6,4211.99
2012-03-08,1365.91,6834.54,5859.73,12461.9,4180
2012-03-07,1352.63,6671.11,5791.41,12350.2,4152.8
2012-03-06,1343.36,6633.11,5765.8,12298.6,4192.8
2012-03-05,1364.33,6866.46,5874.82,12524,4253.5
2012-03-02,1369.63,6921.37,5911.13,12643.8,4273.1
2012-03-01,1374.09,6941.77,5931.25,12723.5,4263.8
2012-02-29,1365.68,6856.08,5871.51,12644,4290
2012-02-28,1372.18,6887.63,5927.91,12740.5,4270.7
2012-02-27,1367.59,6849.6,5915.55,12700.4,4268.4
2012-02-24,1365.74,6864.43,5935.13,12725.8,4306.78
2012-02-23,1363.46,6809.46,5937.89,12731.3,4288
2012-02-22,1357.66,6843.87,5916.55,12701.3,4291.4
2012-02-21,1362.21,6908.18,5928.2,12623.4,4288.1
2012-02-17,1361.23,6848.03,5905.07,12458.3,4195.88
2012-02-16,1358.04,6751.96,5885.38,12485.6,4194.5
2012-02-15,1343.23,6757.94,5892.16,12362,4241.7
2012-02-14,1350.5,6728.19,5899.87,12354.5,4242.5
2012-02-13,1351.77,6738.47,5905.7,12398.7,4279.8
2012-02-10,1342.64,6692.96,5852.39,12389.4,4245.33
2012-02-09,1351.95,6788.8,5895.47,12497.9,4280.2
2012-02-08,1349.96,6748.76,5875.93,12521,4283.7
2012-02-07,1347.05,6754.2,5890.26,12512.4,4270.2
2012-02-06,1344.33,6764.83,5892.2,12559.9,4290.6
2012-02-03,1344.9,6766.67,5901.07,12577.3,4251.17
2012-02-02,1325.54,6655.63,5796.07,12553.5,4271.9
2012-02-01,1324.09,6616.64,5790.72,12517.7,4242.4
2012-01-31,1312.41,6458.91,5681.61,12452.2,4258.3
2012-01-30,1313.01,6444.45,5671.09,12436.4,4269.4
2012-01-27,1316.33,6511.98,5733.45,12466.5,4288.37
2012-01-26,1318.43,6539.85,5795.2,12464.3,4277.4
2012-01-25,1326.06,6421.85,5723,12539.2,4271.34
2012-01-24,1314.65,6419.22,5751.9,12395.2,4227.3
2012-01-23,1316,6436.62,5782.56,12521.7,4229
2012-01-20,1315.38,6404.39,5728.55,12397.1,4239.63
2012-01-19,1314.5,6416.26,5741.15,12380.7,4221.7
2012-01-18,1308.04,6354.57,5702.37,12327.5,4228.6
2012-01-17,1293.67,6332.93,5693.95,12232.8,4215.4
2012-01-13,1289.09,6143.08,5636.64,12231.1,4195.89
2012-01-12,1295.5,6179.21,5662.42,12274.3,4190.7
2012-01-11,1292.48,6152.34,5670.82,12260.9,4190.6
2012-01-10,1292.08,6162.98,5696.7,12270.7,4161.1
2012-01-09,1280.7,6017.23,5612.26,12196.7,4114.5
2012-01-06,1277.81,6057.92,5649.68,12188.6,4108.5
2012-01-05,1281.06,6095.99,5624.26,12237.4,4141
2012-01-04,1277.3,6111.55,5668.45,12226.5,4178.4
2012-01-03,1277.06,6166.57,5699.91,12208.4,4123.9
2011-12-30,1257.6,5898.35,5572.28,11955.1,4056.6
2011-12-29,1263.02,5848.78,5566.77,11841.7,4077.5
2011-12-28,1249.64,5771.27,5507.4,11728.4,4080.7
2011-12-27,1265.43,5889.76,5512.7,11926.7,4139.4
2011-12-23,1265.33,5878.93,5512.7,11926.7,4140.4
2011-12-22,1254,5852.18,5456.97,11876.5,4103.8
2011-12-21,1243.72,5791.53,5389.74,11753.5,4134.2
2011-12-20,1241.3,5847.03,5419.6,11716.9,4084.3
2011-12-19,1205.35,5670.71,5364.99,11539.7,4058.5
2011-12-16,1219.66,5701.78,5387.34,11635.4,4159.2
2011-12-15,1215.75,5730.62,5400.85,11504.4,4142.7
2011-12-14,1211.82,5675.14,5366.8,11543,4178.8
2011-12-13,1225.73,5774.26,5490.15,11759.9,4183.1
2011-12-12,1236.47,5785.43,5427.86,11907.9,4234.8
2011-12-09,1255.19,5986.71,5529.21,12034.8,4203
2011-12-08,1234.35,5874.44,5483.77,11951.8,4259.6
2011-12-07,1261.01,5994.73,5546.91,12148.7,4289.3
2011-12-06,1258.47,6028.82,5568.72,12081.3,4277.3
2011-12-05,1257.08,6106.09,5567.96,12119.3,4316.7
2011-12-02,1244.28,6080.68,5552.29,12075.1,4288
2011-12-01,1244.58,6035.88,5489.34,12113.3,4225.5
2011-11-30,1246.96,6088.84,5505.42,12204.1,4158.4
2011-11-29,1195.19,5799.91,5337,11732.5,4099.5
2011-11-28,1192.55,5745.33,5312.76,11640.2,4065.6
